row_index,label,period_days,t0,duration_days,duration_hours,scale_mean,scale_std,scale_skewness,scale_kurtosis,scale_outlier_resistance,local_noise,depth_stability,acf_lag_1h,acf_lag_3h,acf_lag_6h,acf_lag_12h,acf_lag_24h,cadence_hours,depth_mean_per_transit,depth_std_per_transit,npts_transit_median,cdpp_3h,cdpp_6h,cdpp_12h,SES_mean,SES_std,MES,snr_global,snr_per_transit_mean,snr_per_transit_std,secondary_depth,skewness_flux,kurtosis_flux,outlier_resistance
24,2,16.25923904059181,11.350000000000323,0.07500000000000212,1.800000000000051,0.011163521805633717,0.9999999999999999,18.7621959726083,695.9685504729756,0.31279324366593686,1.518550243349222,0.7625872191203344,0.03417795899789101,0.006484812683725063,-0.0001343949260355687,0.0026589967991735354,0.0003747456226255609,0.5000000000000142,4.1411959800607905,7.308848933869943,14.5,1402441.4477148934,1450762.5849984386,1487603.1721433485,2.952847683451143,5.211518060721049,11.979854746846387,2.854495989131983,2.952847683451143,5.211518060721049,6.057483472133521,18.7621959726083,695.9685504729756,0.31279324366593686
25,2,17.945302041372354,0.029697958628155163,0.06250000000000178,1.5000000000000426,-0.0061102152670502174,1.0,7.252241280307279,566.3062622816251,0.31279324366593686,1.2811991658331579e-06,0.6147119909667293,0.0051012389059347865,0.0013959834550909126,0.0008522732479182763,0.005361810244087867,0.01915159515972979,0.5000000000000142,9.233036213986571,16.766315073594054,12.0,2411223.3158692378,2543312.211824515,2610917.9294168125,3.829191661021283,6.953447639315756,15.876163623437593,3.630319616702897,3.829191661021283,6.953447639315756,0.0001648941026712869,7.252241280307279,566.3062622816251,0.31279324366593686
26,2,14.592490317417395,0.05000000000000142,0.09000000000000001,2.16,0.02810034491420546,1.0,21.12047500600677,908.7282789149955,0.25023459493274947,1.651407591908659,1.1017378053495979,0.037586308378594765,0.0007521069172599343,-0.000846425520122996,-0.0053760382965048785,-0.018463107417591006,0.5000000000000142,-0.2579378468013805,0.5009446968904969,17.0,1460075.559168614,1557724.7166935955,1605723.1152162338,-0.17666061539188677,0.3430950499409369,0.8629113115628225,-0.16558628365920502,-0.17666061539188677,0.3430950499409369,3.245716302835433e-06,21.12047500600677,908.7282789149955,0.25023459493274947
27,2,20.378023853612138,5.931250000000168,0.06250000000000178,1.5000000000000426,-0.023171445732107016,1.0,-31.65961398387257,1297.8067458054363,0.25023459493274947,1.5434411296604278,0.6113867336599171,0.009966794888623606,-0.0004999373949841924,-0.000500922491642452,-0.011712718012220593,-0.000536165466310839,0.5000000000000142,8.9527707278284,12.761821978414837,12.0,1376351.1749480346,1464052.5024894434,1507641.348515141,6.504713979095065,9.272213524209524,19.61774051120838,6.115061251290716,6.504713979095065,9.272213524209524,3.065307791472183e-05,-31.65961398387257,1297.8067458054363,0.25023459493274947
28,2,16.19765399975551,0.9625000000000272,0.09000000000000001,2.16,0.021960728790755196,1.0,47.31802237541611,2458.0568121481624,0.12511729746637473,5.714017891533636,1.7750613543621099,-0.02324963342137252,0.0012377383475285827,-0.00022236058421692102,0.02301359827503015,-0.0007863726932914916,0.5000000000000142,0.21509708626737617,0.25175205397481,17.0,5281832.967575567,5522072.419915219,5616248.798258095,0.040723947081974576,0.04766376663561317,0.1401833534309559,0.03895223928821248,0.040723947081974576,0.04766376663561317,7.998498754435701e-07,47.31802237541611,2458.0568121481624,0.12511729746637473
29,2,18.289054920070363,10.506250000000298,0.08750000000000248,2.1000000000000596,0.009817765715759845,1.0000000000000002,28.97110012250117,1104.5789471075211,0.21895527056615577,3.644122438089425e-07,0.8358795257951726,-0.012539161866302419,-0.009257986290143674,0.0024834713122706908,0.024431631024675774,0.003497476325044046,0.5000000000000142,3.805525543990978,4.052866512691619,17.0,2003499.8965282238,2085596.0166735032,2124395.1100818776,1.899438852273167,2.0228932977309615,5.549762246269529,1.8246705083665908,1.899438852273167,2.0228932977309615,7.344471884773718e-06,28.97110012250117,1104.5789471075211,0.21895527056615577
30,2,0.7293832530592768,0.7218750000000205,0.06875000000000195,1.6500000000000468,0.019109128649474144,1.0,34.13652355686147,1396.2615222205952,0.1876759461995621,6.034955552639109e-07,2.595523860241742,-0.0006246818412528753,-0.013576633671399588,-0.013618050949377925,-0.0027368967347345266,-3.6657737988024415e-05,0.5000000000000142,0.0687928109980826,0.29652196717609497,13.0,284561.3175800365,302877.9797177133,308962.2832439801,0.2417503952508715,1.0420318885847664,10.260271992481332,0.22713044725865678,0.2417503952508715,1.0420318885847664,0.5399127577686723,34.13652355686147,1396.2615222205952,0.1876759461995621
31,2,19.141168392347378,18.875000000000533,0.06250000000000178,1.5000000000000426,0.01783728873326734,0.9999999999999998,47.28066452676299,2512.9028296539004,0.1876759461995621,1.6815162393224146,0.46490264333103853,0.0010856245866313846,-0.0006056427653687591,-0.0003242205748337801,0.0006098771142702146,-0.000366313970472997,0.5000000000000142,-0.25534218841747847,0.4204627686434052,12.0,1560715.507269117,1621479.4204839943,1651666.2684113032,-0.16360585079613063,0.2694038514290895,0.5459266697448093,-0.1574748252686806,-0.16360585079613063,0.2694038514290895,4.6173676287675214e-05,47.28066452676299,2512.9028296539004,0.1876759461995621
32,2,20.84734032787023,13.943750000000396,0.06250000000000178,1.5000000000000426,0.000859025316404623,1.0,-2.874568405664585,1111.078294297535,0.15639662183296843,2.437341309170689,1.0569131467719441,0.003011466355121886,-0.0005038191785303757,1.9789619890761802e-05,-0.00021096384539939184,-5.5364360059598e-05,0.5000000000000142,18.2395184589927,22.66314980868644,12.0,2174235.458312418,2311688.695557828,2375794.052695903,8.388934321377372,10.423502993680803,23.174790206665683,7.890127461384399,8.388934321377372,10.423502993680803,0.10255753929915246,-2.874568405664585,1111.078294297535,0.15639662183296843
33,2,21.44921456376031,18.209375000000517,0.06875000000000195,1.6500000000000468,0.029177158004638333,0.9999999999999998,12.153810025242507,628.8201441304897,0.3440725680325305,1.8542786191118043e-07,1.3639823125816737,-0.05419227121745474,-0.0041977092512335175,0.061456778242827095,0.046484197084043846,0.027792778521779114,0.5000000000000142,2.3099122410146857,2.802481731031879,13.0,1734711.297006707,1826142.4144365154,1836881.7670366603,1.331583096853352,1.6155320691504342,3.6261787367471476,1.2649135263239835,1.331583096853352,1.6155320691504342,2.4384974598445908e-06,12.153810025242507,628.8201441304897,0.3440725680325305
34,2,22.11037865489316,5.490625000000156,0.09375000000000266,2.250000000000064,0.017468066176480758,0.9999999999999998,56.50742423218093,3191.3948656851144,0.03127932436659368,1.1265384215928265e-07,1.4161910545334337,-1.7674784096011068e-05,-0.0002898902340798349,-0.0003063792499226715,0.004172819125136824,-0.0003092409612682115,0.5000000000000142,-0.31096796666530974,0.5119731699253841,18.0,356746849.3139547,374211795.3380469,382652995.5842176,-0.0008716768410521903,0.0014351161640528537,0.002908287599027563,-0.0008309945612066947,-0.0008716768410521903,0.0014351161640528537,1.0862056472032808,56.50742423218093,3191.3948656851144,0.03127932436659368
35,2,4.179083188514644,2.018750000000057,0.08750000000000248,2.1000000000000596,0.01374862259548389,1.0,21.67128193991788,873.2457452631255,0.21895527056615577,4.150448861456546e-07,1.7720078355814937,-0.035375625047947716,0.00011954894591751713,-0.00010935842087394944,-0.00023566018120476094,-0.0001980707130118586,0.5000000000000142,88.273176922655,177.76884618335598,17.0,29098572.185566742,30892333.965715915,31757300.719062235,3.033591351483548,6.1091948103052145,27.283676502423475,2.8574460259499954,3.033591351483548,6.1091948103052145,0.9983787882967545,21.67128193991788,873.2457452631255,0.21895527056615577
36,2,18.533592426333417,0.47812500000001357,0.09375000000000266,2.250000000000064,-0.001538210706230175,1.0,-5.767611327571644,1178.6905080074416,0.21895527056615577,4.853215727186333e-07,1.351913976126607,0.00676795793186715,0.0006220553214598886,6.487897274588352e-05,-2.3433196146523855e-06,-0.0015492808875744299,0.5000000000000142,0.5680887121707711,0.24738158562777002,18.0,824820.0934637001,866490.2064344346,886722.7101594966,0.6887425714681286,0.2999218709487672,1.502423985998545,0.6556204651272733,0.6887425714681286,0.2999218709487672,3.825198395479568e-06,-5.767611327571644,1178.6905080074416,0.21895527056615577
37,1,8.825846826846572,7.062500000000201,0.06250000000000178,1.5000000000000426,0.020792453195456816,0.9999999999999999,-0.3923997883743071,421.2971785668642,0.4066312167657179,2.530968076610058,1.5015136409484222,0.009718103291833273,0.0002795859179547233,0.017110020628292186,0.00022374843319622855,-0.0013554915530814664,0.5000000000000142,1.464539374690045,2.8698525088597906,12.0,2209992.7815673724,2381181.993642574,2442156.7582105896,0.6626896643759009,1.2985800373630325,3.857236566890723,0.6150472238577993,0.6626896643759009,1.2985800373630325,7.438468063725168e-09,-0.3923997883743071,421.2971785668642,0.4066312167657179
38,1,19.068667481686397,3.250000000000092,0.08750000000000248,2.1000000000000596,0.0013277004367035778,0.9999999999999998,36.37565918533914,2056.793159332703,0.09383797309978105,7.131918651961058,1.0631309782128813,0.005943896099374477,-0.0004541147573025234,-2.1571361077724003e-06,0.0139672421273788,0.0006082114680793733,0.5000000000000142,55.537669383836246,61.37964339798203,17.0,6608674.216399549,6875970.3543665465,7004386.235049149,8.403753546515953,9.28773932382191,25.050762496806147,8.077066438857951,8.403753546515953,9.28773932382191,1.5776269179923474e-12,36.37565918533914,2056.793159332703,0.09383797309978105
39,1,21.571658735844448,3.2687500000000926,0.08750000000000248,2.1000000000000596,-0.007430621948545899,1.0,16.245125346109322,835.142691739411,0.28151391929934316,6.328151863636488e-06,1.0064831861194257,0.03989216957322415,-0.01090536132850075,0.00554934446539203,0.06178786343019773,0.012024524593120305,0.5000000000000142,1.6865721728532057,4.67687745281092,17.0,1109656.5168494952,1175478.038248182,1226311.4584000323,1.5199047157778816,4.214707327713782,7.760258024704093,1.4347968383711436,1.5199047157778816,4.214707327713782,0.00015002785692830312,16.245125346109322,835.142691739411,0.28151391929934316
40,1,1.8516714305956858,0.1125000000000032,0.09000000000000001,2.16,0.005337347731594448,1.0,18.656719484073,535.3740187963385,0.31279324366593686,7.397626421094427e-07,1.144794700655909,0.3848495756986831,-0.006840507583629098,-0.006779503204102391,0.0015216823656978332,-0.002723389501965423,0.5000000000000142,0.15161381647750055,0.6584526317246373,17.0,107773.90922972215,147036.47277746626,164321.47035188542,1.4067766267467645,6.1095736104471525,37.616655439382136,1.031130668558419,1.4067766267467645,6.1095736104471525,0.9466187852177798,18.656719484073,535.3740187963385,0.31279324366593686
41,1,21.901604612182524,7.618750000000216,0.06250000000000178,1.5000000000000426,0.028340313410004606,1.0,37.6231791322896,1661.5971376635996,0.15639662183296843,1.4447336790844447,1.6104579303608928,0.2125247186218992,-0.0008094593388376853,-0.04036072135607401,-0.0008182896176307067,-0.0009687962562484036,0.5000000000000142,-5.189236558702752,7.673488943060317,12.0,1057669.3118253965,1267010.407455351,1358663.1159903393,-4.906293962284695,7.2550927376505765,15.169847501830207,-4.095654248906096,-4.906293962284695,7.2550927376505765,1.7168659938171515e-07,37.6231791322896,1661.5971376635996,0.15639662183296843
42,1,6.490234994758418,3.275000000000093,0.09000000000000001,2.16,-0.017313417689419686,0.9999999999999999,-56.17955313778314,3166.2528920662007,0.03127932436659368,13.669269199049898,3.0931607167818513,-0.0011456893012336104,-0.00028909277433733776,-0.0002964902430106052,-0.008995133052287222,-0.0003045707280421184,0.5000000000000142,0.6966331420024264,1.4842219162002332,17.0,12472416.386764085,13085735.721991237,13381722.535937604,0.05585390355807106,0.11900035006651251,0.41570111689321726,0.05323606993160494,0.05585390355807106,0.11900035006651251,2.594905182530507,-56.17955313778314,3166.2528920662007,0.03127932436659368
43,1,15.653780248474376,2.7812500000000786,0.08750000000000248,2.1000000000000596,-0.0017258145123886087,1.0000000000000002,-10.568534709657223,1541.9013559991579,0.09383797309978105,3.3578739788708845e-14,2.1414757431080966,0.01124390518745802,0.0019766594211650303,-0.002535885993064773,-1.313902755004981e-05,5.166043636420473e-05,0.5000000000000142,10.103622466207792,16.482660919194046,17.0,6064320.592390687,6329937.644474429,6464387.532196349,1.6660765723509883,2.717973212015862,7.128530537976477,1.5961646123050695,1.6660765723509883,2.717973212015862,1.900035684343493e-12,-10.568534709657223,1541.9013559991579,0.09383797309978105
44,1,19.919272657684314,17.000000000000483,0.08750000000000248,2.1000000000000596,-0.006262431799119503,0.9999999999999998,-33.965462477374864,1858.2986450501712,0.12511729746637473,15.783271844433772,1.251302643428944,-0.011605008451017928,-0.0010607122455292132,-0.0008895375476606062,-0.00013333271275379213,-0.0003580206230749426,0.5000000000000142,25.261078530081562,37.83455353968714,17.0,14475132.220998479,15220961.996086126,15513696.889720082,1.745136289217197,2.6137622069387465,5.443506280614749,1.659624308672285,1.745136289217197,2.6137622069387465,0.00014920977676291525,-33.965462477374864,1858.2986450501712,0.12511729746637473
45,1,14.102513654773096,9.340625000000266,0.09375000000000266,2.250000000000064,-0.020968964592038154,1.0,-5.158868932517382,604.3676309522253,0.4066312167657179,4.5861017194384065e-06,1.0505173680769266,0.04119462667577162,-0.00044065324207082324,-0.00011530337941970325,-0.0010717526991224921,0.006997304723880918,0.5000000000000142,5.946572167388102,4.810277829495325,18.0,1351614.8497567486,1431803.845911916,1472585.3194751781,4.399605529976467,3.5589116458442547,12.653533285672697,4.153203097174759,4.399605529976467,3.5589116458442547,2.3428356940469186e-05,-5.158868932517382,604.3676309522253,0.4066312167657179
46,1,14.156132770191716,14.1437500000004,0.09000000000000001,2.16,-0.021028233519706015,1.0,-21.17104390227314,950.0795902209844,0.43791054113231154,2.831122267319963e-07,1.3895104912993783,0.16169085167595573,0.011925306364321535,0.05133111449298302,0.02072131403520175,-0.0018295744032313704,0.5000000000000142,-0.005904779651844919,0.05957659011442261,17.0,778773.0554186997,846725.435884122,892790.6592391684,-0.007582157100530748,0.07650057959746931,0.17189862979450807,-0.006973665135829241,-0.007582157100530748,0.07650057959746931,0.048629796075128184,-21.17104390227314,950.0795902209844,0.43791054113231154
47,1,0.6838142015040429,0.18125000000000513,0.09000000000000001,2.16,-0.06009367094841537,1.0,6.463627661919995,663.0594147647281,0.4066312167657179,2.1493548047547695e-05,1.8112931670324783,0.028553854326823686,-0.0033127802090406333,-0.006784901355744335,-0.0048559871179863524,-0.0016935261673423564,0.5000000000000142,3.8274962263104193,7.435767874741178,17.0,2021405.020668254,2121949.7770530535,2170901.0707865437,1.8934830908083389,3.67851459688321,40.956578101163124,1.8037638155724942,1.8934830908083389,3.67851459688321,13.787141512907553,6.463627661919995,663.0594147647281,0.4066312167657179
48,1,17.508064316323562,12.206250000000345,0.09000000000000001,2.16,-0.02352028405611929,1.0,-40.23917530186935,1873.8307030230442,0.12511729746637473,10.987556646581188,1.3411219161232177,-0.07865022354886185,-0.0005542386541744485,-0.008354387548708266,-0.0005665434733678908,-0.0007381753194566911,0.5000000000000142,63.43328734464609,108.99153139343333,17.0,10205353.235886943,10606042.926531103,10794115.464945858,6.21568757870958,10.679839185787962,24.71386146359299,5.980862776442966,6.21568757870958,10.679839185787962,3.4408459004264813e-06,-40.23917530186935,1873.8307030230442,0.12511729746637473
49,1,12.301695964435549,0.004554035564799719,0.09000000000000001,2.16,-0.040401478417451384,0.9999999999999998,-42.160387020325,2088.788238977226,0.28151391929934316,4.4617171998400985e-06,1.2135210319223757,0.06174863563176441,0.004488140286571474,-0.00133039506444545,-0.0013375414603060349,-0.0013495578948892856,0.5000000000000142,1.1666701832257473,1.4070196813771625,17.0,293629.6712223182,313653.8655380928,324116.73823366186,3.973270747364005,4.791817105948583,15.247634231326506,3.719610409469215,3.973270747364005,4.791817105948583,0.008041125885077882,-42.160387020325,2088.788238977226,0.28151391929934316
50,1,5.7808729260820755,3.4875000000000993,0.09000000000000001,2.16,-0.019397377631799752,1.0,-56.28706235527172,3174.3839744284924,0.03127932436659368,6.946962135870942e-05,3.046036852027767,-0.0003071633082437158,-0.00037533667626056506,-0.00038188551729891653,-0.00039270822005068624,-0.00038048918069776846,0.5000000000000142,7.0504558676510705,15.638137101639886,17.0,20154487.497971334,21139085.218838755,21613143.525603104,0.34982064755359027,0.7759134090218847,2.8228668302458995,0.33352700907643046,0.34982064755359027,0.7759134090218847,0.005604975457930039,-56.28706235527172,3174.3839744284924,0.03127932436659368
51,1,19.03252007071277,18.559375000000525,0.06875000000000195,1.6500000000000468,0.01604822763463734,1.0,24.95785641327699,1511.2253328135882,0.21895527056615577,6.828937939858301,1.2310423201369673,0.0014310616692402422,0.0002211198703160871,0.007046783845382889,0.0028985372106377963,-0.0001175435966123589,0.5000000000000142,19.72985226072344,10.863951549031093,13.0,6212681.576854722,6534324.882339129,6636731.089716736,3.175738530399947,1.7486734857786093,6.279293154487676,3.019417096026091,3.175738530399947,1.7486734857786093,3.925771015311774e-05,24.95785641327699,1511.2253328135882,0.21895527056615577
52,1,0.798932608476497,0.43125000000001223,0.09000000000000001,2.16,-0.0246210468769672,1.0,-3.125735616554636,979.1837448956155,0.21895527056615577,9.393176939291669e-06,3.2374506069280877,0.001063195875458678,-0.0006560667410627777,-0.0006904952422375031,0.0017304485055972864,-0.0006831907838174783,0.5000000000000142,5.761191693507419,16.134999913177303,17.0,5729364.366381121,6047547.569819236,6156631.26072314,1.0055551235863185,2.816193713888155,27.243225133585966,0.9526492560817713,1.0055551235863185,2.816193713888155,222.02023013185178,-3.125735616554636,979.1837448956155,0.21895527056615577
53,1,17.17899058695543,17.050000000000484,0.06250000000000178,1.5000000000000426,-0.011141918786742942,1.0,-52.02186671489167,2878.791586157956,0.09383797309978105,1.542370440713877e-05,1.7040597032315221,-0.0008426358543405909,-0.00010280781657456973,0.004419145318953405,0.0003202747752541418,-0.00014649348691399944,0.5000000000000142,9.459160701099313,9.503303514503843,12.0,8317171.864789403,8668281.510075834,8833120.120614288,1.1373049463056666,1.1426123770191532,2.7923246149088907,1.0912382910158347,1.1373049463056666,1.1426123770191532,0.00012065875232825096,-52.02186671489167,2878.791586157956,0.09383797309978105
54,1,16.57069438487952,0.4375000000000124,0.08750000000000248,2.1000000000000596,-0.024453802796894464,1.0,-39.183577657600026,1584.0741073585432,0.06255864873318737,6.5358469014826746,1.9808322369998894,-0.0014150673828110555,-0.000598099802985605,-0.0006001054181335515,-0.0006025228104452877,-0.000626128513127581,0.5000000000000142,5.640102793463467,8.869166692064077,17.0,5982473.540500072,6266225.5241856035,6403983.355358701,0.9427710386483404,1.4825250177910037,3.5138000282829336,0.900079764396365,0.9427710386483404,1.4825250177910037,0.001082709793315484,-39.183577657600026,1584.0741073585432,0.06255864873318737
55,1,21.44921456376031,3.250000000000092,0.08750000000000248,2.1000000000000596,0.012440395515498387,0.9999999999999997,42.89287464647701,2376.3061117710226,0.09383797309978105,2.7186182600260618,1.4522069478911277,-0.0039670893949689985,0.017790760995725248,-0.00015250317822900424,-0.00020797826170248026,4.8952216857651114e-05,0.5000000000000142,-0.10102932990896722,1.3252464092307814,17.0,2455427.6302451193,2588525.082304151,2646064.9648626633,-0.041145309543853925,0.5397212252997597,0.9375370993243952,-0.039029689377796925,-0.041145309543853925,0.5397212252997597,5.805293296745617e-06,42.89287464647701,2376.3061117710226,0.09383797309978105
56,1,17.945302041372354,1.7000000000000481,0.09000000000000001,2.16,0.019516389886996922,0.9999999999999998,53.84504225523873,2993.3218676511806,0.03127932436659368,2.069809993511415,0.7973468152670926,0.010867695524668685,-0.00038158353455326033,0.0006201911991714737,-0.0003835075956183138,-0.0003865835150243801,0.5000000000000142,0.7795225880605495,1.5919325319350552,17.0,1886416.4640465209,1980585.3157440485,2025746.3218653235,0.41322931755398723,0.8438924077879533,1.8792688629446113,0.39358192846527573,0.41322931755398723,0.8438924077879533,8.174605152788672e-05,53.84504225523873,2993.3218676511806,0.03127932436659368
57,1,7.728103764014146,2.2750000000000643,0.08750000000000248,2.1000000000000596,-0.01607797571911104,0.9999999999999998,-54.78385120339122,3064.7144901999463,0.03127932436659368,2.7123998346255093e-05,2.5750333148814217,0.0028994205205205366,-0.00022134681694005023,-0.00012580225408001937,-4.959114448452389e-05,-0.0004291328792336127,0.5000000000000142,49.56382954550808,130.04819982849475,17.0,6788378.532693848,7122187.814429855,7289790.08109554,7.301276631348894,19.157476148709616,61.50494122851214,6.959073649404423,7.301276631348894,19.157476148709616,0.0989771334131413,-54.78385120339122,3064.7144901999463,0.03127932436659368
58,1,0.5764659917591628,0.10625000000000301,0.09000000000000001,2.16,-0.0599784060818567,1.0,-36.98586983711032,1853.2559202049251,0.21895527056615577,4.435688963612498e-05,3.223986700688056,0.015240916486217594,-0.002351499297038849,-0.0033620634809942425,-0.002035000436942417,-0.0033303941788696847,0.5000000000000142,4.6868105584068,15.807770083354448,17.0,3036463.646334222,3203297.0779615566,3285776.015872121,1.543509524332677,5.205980352321496,58.482644924231366,1.463120792214904,1.543509524332677,5.205980352321496,9.266350071181424,-36.98586983711032,1853.2559202049251,0.21895527056615577
59,1,18.924488454263138,3.2625000000000925,0.06250000000000178,1.5000000000000426,-0.015673965706594798,1.0,-55.1472700015508,3095.5533618818313,0.06255864873318737,87.78223156698895,1.897487925199289,0.006714242313200071,0.0001715994260512575,0.008875246673044793,-0.00029256134610324306,2.6954570194333572e-05,0.5000000000000142,53.58325250157255,85.77192881513514,12.0,79962176.905634,83943910.92302257,85867569.80055998,0.670107475498171,1.0726562499212273,2.529533916921141,0.6383220880750832,0.670107475498171,1.0726562499212273,0.00012008982936273505,-55.1472700015508,3095.5533618818313,0.06255864873318737
60,1,20.886934526417704,17.04062500000048,0.09375000000000266,2.250000000000064,-0.013157293808513756,1.0,-28.26578916037094,1483.239633484114,0.21895527056615577,2.4007410627700177e-05,1.088539584187491,-0.04357809290986694,-0.006527218457868508,-0.00018299620753854047,-0.00015697698542151587,1.3882792738309001e-05,0.5000000000000142,6.792203761926195,6.13440976093404,18.0,1039921.9911427902,1055339.525624871,1059382.7865608395,6.531455070453998,5.898913392717871,15.243728338449111,6.436036552221904,6.531455070453998,5.898913392717871,0.00015252410642330183,-28.26578916037094,1483.239633484114,0.21895527056615577
61,1,20.689712677394887,0.3906250000000111,0.09375000000000266,2.250000000000064,-0.015418492867228758,1.0000000000000002,-53.829517870303285,3009.710467200162,0.06255864873318737,9.523176392881404e-06,1.9064621748122381,-0.004154889980270251,-2.3437266823133273e-05,-0.00027883527446428025,-0.00015142417448301055,-0.0003474762768128328,0.5000000000000142,120.22685854969482,206.9111041303678,18.0,7874430.538198677,8243954.673653342,8418637.50560511,15.268006742389455,26.27632603102496,60.78017241088971,14.583638958366059,15.268006742389455,26.27632603102496,5.984854273088924e-05,-53.829517870303285,3009.710467200162,0.06255864873318737
62,1,13.2717122116967,5.434375000000154,0.09375000000000266,2.250000000000064,0.017429321884350618,1.0000000000000002,55.517191234830825,3117.251328230962,0.03127932436659368,15.047611260662137,1.306359695779922,-0.0022590419843027546,-0.0027278610440652127,-0.00029071989994737513,-0.00030996583884010945,-0.00031192666853274123,0.5000000000000142,-0.18212481816180787,0.6084757234317846,18.0,13754380.375790684,14431269.315108106,14744865.894918278,-0.013241223027565011,0.044238686644348796,0.10325675240105615,-0.012620152405522726,-0.013241223027565011,0.044238686644348796,1.7315906563064587e-06,55.517191234830825,3117.251328230962,0.03127932436659368
63,1,12.874849739136499,6.32500000000018,0.06250000000000178,1.5000000000000426,0.015964622182185487,0.9999999999999998,31.806358526670284,1239.6355877765604,0.12511729746637473,2.5902966005203387e-05,1.2121140495841702,0.011524924970350832,-0.0002557702426868828,-0.0008785791203966969,-9.334044583733806e-05,-0.0002555362816187319,0.5000000000000142,4.471244392199727,6.96804912530238,12.0,4858885.737563439,5135202.077756314,5270235.6544897165,0.9202201150014903,1.4340837594581126,3.8101189543076406,0.8707046625423777,0.9202201150014903,1.4340837594581126,0.003192074040894388,31.806358526670284,1239.6355877765604,0.12511729746637473
64,1,11.70953667193517,4.0781250000001155,0.09375000000000266,2.250000000000064,0.033401057699733165,0.9999999999999999,31.116729633347926,1078.0077412406438,0.15639662183296843,1.7558072233110142e-05,1.0959241741457184,0.20071480079598045,-0.0015596569675216674,0.019555637543665984,-0.00046630956675672427,-0.0005264462510444971,0.5000000000000142,2.1013484882941635,5.411840385122812,18.0,3290036.5968109113,3918820.764013973,4178892.801027987,0.6387006425190032,1.644917989778169,4.322286689138082,0.5362195963618894,0.6387006425190032,1.644917989778169,1.7651735110385889,31.116729633347926,1078.0077412406438,0.15639662183296843
65,1,22.026631280925148,5.31250000000015,0.08750000000000248,2.1000000000000596,0.026995732347405772,0.9999999999999998,12.483424406897997,944.7804638306576,0.28151391929934316,3.532756148017091e-06,1.474395437644057,0.001792712675579503,-0.0007297602875073275,0.014797053148771918,-0.0007317565031424696,0.0002399780392421872,0.5000000000000142,0.12692559478531332,0.1466940867606649,17.0,548472.3942701899,553594.3529916984,554945.1402148551,0.23141656008813982,0.26745938044130635,0.6125883066197274,0.22927545069668848,0.23141656008813982,0.26745938044130635,0.0005986952160818015,12.483424406897997,944.7804638306576,0.28151391929934316
66,1,18.568792251672534,0.3781250000000107,0.09375000000000266,2.250000000000064,0.0064767359118783705,1.0,27.272665512594664,1606.8225921130013,0.1876759461995621,3.864224908887966,1.851150897344843,0.0004027253488874876,-4.2846594730378385e-05,-0.007708187765748642,0.00017893021516284286,0.0015508677614718559,0.5000000000000142,0.4338996613441635,0.22229825304384146,18.0,3582531.330516999,3713628.4318127306,3818147.331559039,0.12111538499275232,0.06205060962070118,0.27217064232751675,0.11683981564422814,0.12111538499275232,0.06205060962070118,7.024877472586439,27.272665512594664,1606.8225921130013,0.1876759461995621
67,1,0.6266598271523536,0.3312500000000094,0.09000000000000001,2.16,-0.027432316963122247,0.9999999999999998,-35.40286577918651,1602.5934186667628,0.25023459493274947,2.683224580354304e-07,4.176595473510841,0.014921855644151109,-0.000754557007859467,-0.0007553567049457543,-0.0007626615161347353,-0.0007458000182965915,0.5000000000000142,1.5788711068867376,6.782730868359043,17.0,1197689.2753035964,1264618.2401948208,1296528.0516325843,1.318264377450084,5.663180766680675,59.86485079481376,1.2484962312764873,1.318264377450084,5.663180766680675,0.0001092212914078905,-35.40286577918651,1602.5934186667628,0.25023459493274947
68,1,22.026631280925148,0.6062500000000172,0.09000000000000001,2.16,-0.03353370111620326,1.0,-3.8684150799276367,235.43773881752495,0.6255864873318737,0.9479650826983308,0.9849118588634153,0.03730862916522331,0.06986667370434212,0.04661282373531623,-0.027840811089271077,-0.0034411591842109404,0.5000000000000142,5.784032002999492,8.122397302066576,17.0,841590.053116026,897965.6746755078,913653.5930261518,6.872742829580562,9.65125154698897,20.521787233923465,6.4412618055691615,6.872742829580562,9.65125154698897,0.23391785504301732,-3.8684150799276367,235.43773881752495,0.6255864873318737
69,1,18.498459327342847,0.04687500000000133,0.09375000000000266,2.250000000000064,0.0004586146049506159,1.0,29.737179338500706,1611.3073443184433,0.25023459493274947,4.855031699003272,1.8340515315309711,-0.022617481602311026,-0.011617437210272842,-0.008258148215738103,0.04000935469951714,-0.011946706181560206,0.5000000000000142,0.6069779589154671,0.38451975543599287,18.0,4500253.628933992,4707339.318825978,4794086.874752666,0.13487638896904713,0.08544401874680048,0.3193262948204128,0.12894289487226704,0.13487638896904713,0.08544401874680048,1.4410210848248006e-05,29.737179338500706,1611.3073443184433,0.25023459493274947
70,1,16.88811584057276,3.2687500000000926,0.08750000000000248,2.1000000000000596,0.0250516228853035,0.9999999999999998,-16.6217582794071,895.0820356716421,0.5004691898654989,1.7412804605459742,1.2121510406241172,0.10624996202007958,0.04255882522498373,0.001917322555631153,-0.0030421017305360372,0.021363654664165007,0.5000000000000142,1.1789110074263238,5.77266216965765,17.0,1469573.0679932977,1568950.2716832026,1649542.4402231409,0.8022132639080866,3.9281219119919104,8.018400807208641,0.7514011302356725,0.8022132639080866,3.9281219119919104,0.000566951295079221,-16.6217582794071,895.0820356716421,0.5004691898654989
