time,flux,flux_err
288.3922602202874,0.9999801,8.557269e-05
288.39294129723567,1.0001438,8.5592605e-05
288.39362247418467,1.0001935,8.561051e-05
288.3943035511329,1.000143,8.562335e-05
288.39498462808115,1.0001742,8.564056e-05
288.3956658047973,1.0000099,8.564783e-05
288.39634688175283,1.0000073,8.566126e-05
288.3970279587011,1.0001673,8.568018e-05
288.3977090356493,1.0002627,8.56962e-05
288.39839011259755,1.000091,8.5700834e-05
288.3990711895458,1.0000566,8.570861e-05
288.3997522665013,0.99993473,8.5713065e-05
288.4004334434503,1.0001286,8.5727814e-05
288.4011145201657,1.0000181,8.573054e-05
288.40179559711396,1.0000635,8.573497e-05
288.40247677406296,1.0001998,8.574221e-05
288.4031577510177,1.0000509,8.573837e-05
288.40383882796596,1.0002207,8.574409e-05
288.4045199049142,1.0000672,8.573506e-05
288.4052010818632,0.9999889,8.5729975e-05
288.40588215881144,1.0000867,8.572862e-05
288.4065633355276,1.0002879,8.572832e-05
288.4072444124831,0.9999646,8.570985e-05
288.40792548943136,1.000097,8.570522e-05
288.40860646637884,1.0000409,8.569305e-05
288.40928764332784,1.0000787,8.5686086e-05
288.40996872028336,0.9999765,8.5670414e-05
288.41064989723236,1.0001807,8.5665764e-05
288.41133097394777,1.0000113,8.564756e-05
288.412012050896,1.0000675,8.5636806e-05
288.412693227845,1.000002,8.562092e-05
288.41337430479325,0.999814,8.560235e-05
288.414055281748,0.99990577,8.558947e-05
288.414736458697,0.99997264,8.5580854e-05
288.41541753564525,0.9999584,8.556616e-05
288.4160986125935,1.000167,8.55608e-05
288.41677978930966,0.99999034,8.554028e-05
288.4174608662652,0.99997354,8.552907e-05
288.4181419432134,1.0000653,8.552021e-05
288.4188231201624,1.0000865,8.550778e-05
288.4195040971099,1.0001346,8.5498075e-05
288.42018517405813,1.0001532,8.5487176e-05
288.4208663507743,0.9999473,8.5470536e-05
288.4215474277298,1.0001019,8.546729e-05
288.42222850467806,1.0002353,8.546329e-05
288.4229095816263,0.99994034,8.544523e-05
288.4235907585753,1.0001159,8.544435e-05
288.42427183552354,0.99991417,8.5431595e-05
288.42495291247906,1.0002205,8.5438674e-05
288.42563398919447,1.0000144,8.542661e-05
288.4263150661427,1.0001726,8.5429514e-05
288.42699614309095,1.0001014,8.542341e-05
288.42767732003995,1.0001538,8.542482e-05
288.42835839699546,1.0000696,8.542028e-05
288.4290394739437,0.9999591,8.5414315e-05
288.4297206506599,1.0001962,8.542014e-05
288.43040162760735,1.0001012,8.542021e-05
288.4310827045556,1.0001202,8.542075e-05
288.4317637815111,1.0001844,8.54234e-05
